slot_id,clinic_id,provider_id,province,city,specialty,role,date,start_time,end_time,duration_minutes,status,priority_eligible
SL00207,CL1001,PR002,Almería,Almería,Seguimiento crónico,Enfermería,2026-05-01,16:00,16:20,20,available,"Media,Baja"
SL00208,CL1001,PR002,Almería,Almería,Seguimiento crónico,Enfermería,2026-05-01,16:30,16:50,20,available,"Media,Baja"
SL00209,CL1001,PR002,Almería,Almería,Seguimiento crónico,Enfermería,2026-05-01,17:00,17:20,20,occupied,"Media,Baja"
SL00210,CL1001,PR002,Almería,Almería,Seguimiento crónico,Enfermería,2026-05-01,17:30,17:50,20,available,"Media,Baja"
SL00211,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,08:00,08:30,30,available,"Alta,Media"
SL00212,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,09:00,09:30,30,occupied,"Alta,Media"
SL00213,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,10:00,10:30,30,available,"Alta,Media"
SL00214,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,11:00,11:30,30,available,"Alta,Media"
SL00215,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,12:00,12:30,30,available,"Alta,Media"
SL00216,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-13,13:00,13:30,30,available,"Alta,Media"
SL00217,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,14:00,14:20,20,occupied,"Media,Baja"
SL00218,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,14:30,14:50,20,available,"Media,Baja"
SL00219,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,15:00,15:20,20,available,"Media,Baja"
SL00220,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,15:30,15:50,20,available,"Media,Baja"
SL00221,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,16:00,16:20,20,available,"Media,Baja"
SL00222,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,16:30,16:50,20,occupied,"Media,Baja"
SL00223,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,17:00,17:20,20,available,"Media,Baja"
SL00224,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-13,17:30,17:50,20,available,"Media,Baja"
SL00225,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,08:00,08:30,30,available,"Alta,Media"
SL00226,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,09:00,09:30,30,occupied,"Alta,Media"
SL00227,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,10:00,10:30,30,available,"Alta,Media"
SL00228,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,11:00,11:30,30,available,"Alta,Media"
SL00229,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,12:00,12:30,30,available,"Alta,Media"
SL00230,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-14,13:00,13:30,30,available,"Alta,Media"
SL00231,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,14:00,14:20,20,occupied,"Media,Baja"
SL00232,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,14:30,14:50,20,available,"Media,Baja"
SL00233,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,15:00,15:20,20,available,"Media,Baja"
SL00234,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,15:30,15:50,20,available,"Media,Baja"
SL00235,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,16:00,16:20,20,available,"Media,Baja"
SL00236,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,16:30,16:50,20,occupied,"Media,Baja"
SL00237,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,17:00,17:20,20,available,"Media,Baja"
SL00238,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-14,17:30,17:50,20,available,"Media,Baja"
SL00239,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,08:00,08:30,30,available,"Alta,Media"
SL00240,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,09:00,09:30,30,occupied,"Alta,Media"
SL00241,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,10:00,10:30,30,available,"Alta,Media"
SL00242,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,11:00,11:30,30,available,"Alta,Media"
SL00243,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,12:00,12:30,30,available,"Alta,Media"
SL00244,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-15,13:00,13:30,30,available,"Alta,Media"
SL00245,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,14:00,14:20,20,occupied,"Media,Baja"
SL00246,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,14:30,14:50,20,available,"Media,Baja"
SL00247,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,15:00,15:20,20,available,"Media,Baja"
SL00248,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,15:30,15:50,20,available,"Media,Baja"
SL00249,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,16:00,16:20,20,available,"Media,Baja"
SL00250,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,16:30,16:50,20,occupied,"Media,Baja"
SL00251,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,17:00,17:20,20,available,"Media,Baja"
SL00252,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-15,17:30,17:50,20,available,"Media,Baja"
SL00253,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,08:00,08:30,30,available,"Alta,Media"
SL00254,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,09:00,09:30,30,occupied,"Alta,Media"
SL00255,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,10:00,10:30,30,available,"Alta,Media"
SL00256,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,11:00,11:30,30,available,"Alta,Media"
SL00257,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,12:00,12:30,30,available,"Alta,Media"
SL00258,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-16,13:00,13:30,30,available,"Alta,Media"
SL00259,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,14:00,14:20,20,occupied,"Media,Baja"
SL00260,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,14:30,14:50,20,available,"Media,Baja"
SL00261,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,15:00,15:20,20,available,"Media,Baja"
SL00262,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,15:30,15:50,20,available,"Media,Baja"
SL00263,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,16:00,16:20,20,available,"Media,Baja"
SL00264,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,16:30,16:50,20,occupied,"Media,Baja"
SL00265,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,17:00,17:20,20,available,"Media,Baja"
SL00266,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-16,17:30,17:50,20,available,"Media,Baja"
SL00267,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,08:00,08:30,30,available,"Alta,Media"
SL00268,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,09:00,09:30,30,occupied,"Alta,Media"
SL00269,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,10:00,10:30,30,available,"Alta,Media"
SL00270,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,11:00,11:30,30,available,"Alta,Media"
SL00271,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,12:00,12:30,30,available,"Alta,Media"
SL00272,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-17,13:00,13:30,30,available,"Alta,Media"
SL00273,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,14:00,14:20,20,occupied,"Media,Baja"
SL00274,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,14:30,14:50,20,available,"Media,Baja"
SL00275,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,15:00,15:20,20,available,"Media,Baja"
SL00276,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,15:30,15:50,20,available,"Media,Baja"
SL00277,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,16:00,16:20,20,available,"Media,Baja"
SL00278,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,16:30,16:50,20,occupied,"Media,Baja"
SL00279,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,17:00,17:20,20,available,"Media,Baja"
SL00280,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-17,17:30,17:50,20,available,"Media,Baja"
SL00281,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,08:00,08:30,30,available,"Alta,Media"
SL00282,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,09:00,09:30,30,available,"Alta,Media"
SL00283,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,10:00,10:30,30,available,"Alta,Media"
SL00284,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,11:00,11:30,30,available,"Alta,Media"
SL00285,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,12:00,12:30,30,occupied,"Alta,Media"
SL00286,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-20,13:00,13:30,30,available,"Alta,Media"
SL00287,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,14:00,14:20,20,available,"Media,Baja"
SL00288,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,14:30,14:50,20,available,"Media,Baja"
SL00289,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,15:00,15:20,20,available,"Media,Baja"
SL00290,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,15:30,15:50,20,occupied,"Media,Baja"
SL00291,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,16:00,16:20,20,available,"Media,Baja"
SL00292,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,16:30,16:50,20,available,"Media,Baja"
SL00293,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,17:00,17:20,20,available,"Media,Baja"
SL00294,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-20,17:30,17:50,20,available,"Media,Baja"
SL00295,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,08:00,08:30,30,available,"Alta,Media"
SL00296,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,09:00,09:30,30,available,"Alta,Media"
SL00297,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,10:00,10:30,30,available,"Alta,Media"
SL00298,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,11:00,11:30,30,available,"Alta,Media"
SL00299,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,12:00,12:30,30,occupied,"Alta,Media"
SL00300,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-21,13:00,13:30,30,available,"Alta,Media"
SL00301,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,14:00,14:20,20,available,"Media,Baja"
SL00302,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,14:30,14:50,20,available,"Media,Baja"
SL00303,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,15:00,15:20,20,available,"Media,Baja"
SL00304,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,15:30,15:50,20,occupied,"Media,Baja"
SL00305,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,16:00,16:20,20,available,"Media,Baja"
SL00306,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,16:30,16:50,20,available,"Media,Baja"
SL00307,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,17:00,17:20,20,available,"Media,Baja"
SL00308,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-21,17:30,17:50,20,available,"Media,Baja"
SL00309,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,08:00,08:30,30,available,"Alta,Media"
SL00310,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,09:00,09:30,30,available,"Alta,Media"
SL00311,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,10:00,10:30,30,available,"Alta,Media"
SL00312,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,11:00,11:30,30,available,"Alta,Media"
SL00313,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,12:00,12:30,30,occupied,"Alta,Media"
SL00314,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-22,13:00,13:30,30,available,"Alta,Media"
SL00315,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,14:00,14:20,20,available,"Media,Baja"
SL00316,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,14:30,14:50,20,available,"Media,Baja"
SL00317,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,15:00,15:20,20,available,"Media,Baja"
SL00318,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,15:30,15:50,20,occupied,"Media,Baja"
SL00319,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,16:00,16:20,20,available,"Media,Baja"
SL00320,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,16:30,16:50,20,available,"Media,Baja"
SL00321,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,17:00,17:20,20,available,"Media,Baja"
SL00322,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-22,17:30,17:50,20,available,"Media,Baja"
SL00323,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,08:00,08:30,30,available,"Alta,Media"
SL00324,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,09:00,09:30,30,available,"Alta,Media"
SL00325,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,10:00,10:30,30,available,"Alta,Media"
SL00326,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,11:00,11:30,30,available,"Alta,Media"
SL00327,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,12:00,12:30,30,occupied,"Alta,Media"
SL00328,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-23,13:00,13:30,30,available,"Alta,Media"
SL00329,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,14:00,14:20,20,available,"Media,Baja"
SL00330,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,14:30,14:50,20,available,"Media,Baja"
SL00331,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,15:00,15:20,20,available,"Media,Baja"
SL00332,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,15:30,15:50,20,occupied,"Media,Baja"
SL00333,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,16:00,16:20,20,available,"Media,Baja"
SL00334,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,16:30,16:50,20,available,"Media,Baja"
SL00335,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,17:00,17:20,20,available,"Media,Baja"
SL00336,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-23,17:30,17:50,20,available,"Media,Baja"
SL00337,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,08:00,08:30,30,available,"Alta,Media"
SL00338,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,09:00,09:30,30,available,"Alta,Media"
SL00339,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,10:00,10:30,30,available,"Alta,Media"
SL00340,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,11:00,11:30,30,available,"Alta,Media"
SL00341,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,12:00,12:30,30,occupied,"Alta,Media"
SL00342,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-24,13:00,13:30,30,available,"Alta,Media"
SL00343,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,14:00,14:20,20,available,"Media,Baja"
SL00344,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,14:30,14:50,20,available,"Media,Baja"
SL00345,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,15:00,15:20,20,available,"Media,Baja"
SL00346,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,15:30,15:50,20,occupied,"Media,Baja"
SL00347,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,16:00,16:20,20,available,"Media,Baja"
SL00348,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,16:30,16:50,20,available,"Media,Baja"
SL00349,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,17:00,17:20,20,available,"Media,Baja"
SL00350,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-24,17:30,17:50,20,available,"Media,Baja"
SL00351,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,08:00,08:30,30,available,"Alta,Media"
SL00352,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,09:00,09:30,30,available,"Alta,Media"
SL00353,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,10:00,10:30,30,occupied,"Alta,Media"
SL00354,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,11:00,11:30,30,available,"Alta,Media"
SL00355,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,12:00,12:30,30,available,"Alta,Media"
SL00356,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-27,13:00,13:30,30,available,"Alta,Media"
SL00357,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,14:00,14:20,20,available,"Media,Baja"
SL00358,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,14:30,14:50,20,occupied,"Media,Baja"
SL00359,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,15:00,15:20,20,available,"Media,Baja"
SL00360,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,15:30,15:50,20,available,"Media,Baja"
SL00361,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,16:00,16:20,20,available,"Media,Baja"
SL00362,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,16:30,16:50,20,available,"Media,Baja"
SL00363,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,17:00,17:20,20,occupied,"Media,Baja"
SL00364,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-27,17:30,17:50,20,available,"Media,Baja"
SL00365,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,08:00,08:30,30,available,"Alta,Media"
SL00366,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,09:00,09:30,30,available,"Alta,Media"
SL00367,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,10:00,10:30,30,occupied,"Alta,Media"
SL00368,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,11:00,11:30,30,available,"Alta,Media"
SL00369,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,12:00,12:30,30,available,"Alta,Media"
SL00370,CL1002,PR003,Cádiz,Cádiz,Seguimiento crónico,Medicina Interna,2026-04-28,13:00,13:30,30,available,"Alta,Media"
SL00371,CL1002,PR004,Cádiz,Cádiz,Seguimiento crónico,Enfermería,2026-04-28,14:00,14:20,20,available,"Media,Baja"
